CLID	CLID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
CLID	CLID	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043
146722	CD300LF|146722	-0.280204252	-0.280204252	-0.280204252	-0.280204252	-0.704160016	-0.704160016	-0.704160016	-0.704160016	-0.704160016	-0.704160016	-0.704160016	-0.704160016
146802	SLC47A2|146802	-2.026958078	-2.026958078	-2.026958078	-2.026958078	-1.670768394	-1.670768394	-1.670768394	-1.670768394	-2.026958078	-2.026958078	-2.026958078	-2.026958078
147138	TMC8|147138	0.538557039	0.538557039	0.538557039	0.538557039	0.148803745	0.148803745	0.148803745	0.148803745	0.148803745	0.148803745	0.148803745	0.148803745
147700	KLC3|147700	-1.054879461	-1.054879461	-1.054879461	-1.054879461	-0.600860443	-0.600860443	-0.600860443	-0.600860443	-1.054879461	-1.054879461	-1.054879461	-1.054879461
149428	BNIPL|149428	-1.549987098	-1.549987098	-1.549987098	-1.549987098	-0.941727871	-0.941727871	-0.941727871	-0.941727871	-1.549987098	-1.549987098	-1.549987098	-1.549987098
149628	PYHIN1|149628	-0.075241826	-0.075241826	-0.075241826	-0.075241826	-0.697268601	-0.697268601	-0.697268601	-0.697268601	-0.697268601	-0.697268601	-0.697268601	-0.697268601
150365	MEI1|150365	-0.310410006	-0.310410006	-0.310410006	-0.310410006	-0.740003329	-0.740003329	-0.740003329	-0.740003329	-0.740003329	-0.740003329	-0.740003329	-0.740003329
150372	NFAM1|150372	-0.069030458	-0.069030458	-0.069030458	-0.069030458	-0.31908047	-0.31908047	-0.31908047	-0.31908047	-0.069030458	-0.069030458	-0.069030458	-0.069030458
150696	PROM2|150696	-1.290788713	-1.290788713	-1.290788713	-1.290788713	-0.612681411	-0.612681411	-0.612681411	-0.612681411	-1.290788713	-1.290788713	-1.290788713	-1.290788713
151242	PPP1R1C|151242	-1.547988062	-1.547988062	-1.547988062	-1.547988062	-1.547988062	-1.547988062	-1.547988062	-1.547988062	-0.891234506	-0.891234506	-0.891234506	-0.891234506
151888	BTLA|151888	-0.511254404	-0.511254404	-0.511254404	-0.511254404	-1.149559519	-1.149559519	-1.149559519	-1.149559519	-1.149559519	-1.149559519	-1.149559519	-1.149559519
152189	CMTM8|152189	-0.690304594	-0.690304594	-0.690304594	-0.690304594	-0.690304594	-0.690304594	-0.690304594	-0.690304594	-0.321023596	-0.321023596	-0.321023596	-0.321023596
152789	JAKMIP1|152789	-0.58594138	-0.58594138	-0.58594138	-0.58594138	-1.249563136	-1.249563136	-1.249563136	-1.249563136	-1.249563136	-1.249563136	-1.249563136	-1.249563136
153769	SH3RF2|153769	-1.438590309	-1.438590309	-1.438590309	-1.438590309	-0.910006675	-0.910006675	-0.910006675	-0.910006675	-1.438590309	-1.438590309	-1.438590309	-1.438590309
154075	SAMD3|154075	-0.593744606	-0.593744606	-0.593744606	-0.593744606	-1.179965216	-1.179965216	-1.179965216	-1.179965216	-1.179965216	-1.179965216	-1.179965216	-1.179965216
154810	AMOTL1|154810	1.008533881	1.008533881	1.008533881	1.008533881	1.008533881	1.008533881	1.008533881	1.008533881	1.264806099	1.264806099	1.264806099	1.264806099
155038	GIMAP8|155038	0.273344872	0.273344872	0.273344872	0.273344872	-0.025300792	-0.025300792	-0.025300792	-0.025300792	-0.025300792	-0.025300792	-0.025300792	-0.025300792
158326	FREM1|158326	-0.594361682	-0.594361682	-0.594361682	-0.594361682	-0.594361682	-0.594361682	-0.594361682	-0.594361682	0.309969805	0.309969805	0.309969805	0.309969805
158584	FAAH2|158584	-1.655633241	-1.655633241	-1.655633241	-1.655633241	-1.655633241	-1.655633241	-1.655633241	-1.655633241	-2.16252493	-2.16252493	-2.16252493	-2.16252493
160364	CLEC12A|160364	-1.059656423	-1.059656423	-1.059656423	-1.059656423	-1.395574091	-1.395574091	-1.395574091	-1.395574091	-1.059656423	-1.059656423	-1.059656423	-1.059656423
160365	CLECL1|160365	-1.030596623	-1.030596623	-1.030596623	-1.030596623	-1.521231223	-1.521231223	-1.521231223	-1.521231223	-1.521231223	-1.521231223	-1.521231223	-1.521231223
163782	KANK4|163782	-1.540791322	-1.540791322	-1.540791322	-1.540791322	-1.540791322	-1.540791322	-1.540791322	-1.540791322	-0.888285878	-0.888285878	-0.888285878	-0.888285878
164118	TTC24|164118	-1.648836526	-1.648836526	-1.648836526	-1.648836526	-1.96376612	-1.96376612	-1.96376612	-1.96376612	-1.648836526	-1.648836526	-1.648836526	-1.648836526
165631	PARP15|165631	-0.647232293	-0.647232293	-0.647232293	-0.647232293	-1.232053033	-1.232053033	-1.232053033	-1.232053033	-1.232053033	-1.232053033	-1.232053033	-1.232053033
166336	PRICKLE2|166336	0.275432908	0.275432908	0.275432908	0.275432908	0.275432908	0.275432908	0.275432908	0.275432908	0.653726994	0.653726994	0.653726994	0.653726994
167681	PRSS35|167681	-1.342878164	-1.342878164	-1.342878164	-1.342878164	-1.342878164	-1.342878164	-1.342878164	-1.342878164	-0.692906579	-0.692906579	-0.692906579	-0.692906579
168537	GIMAP7|168537	0.252465756	0.252465756	0.252465756	0.252465756	-0.177129788	-0.177129788	-0.177129788	-0.177129788	-0.177129788	-0.177129788	-0.177129788	-0.177129788
168667	BMPER|168667	-1.392762354	-1.392762354	-1.392762354	-1.392762354	-1.392762354	-1.392762354	-1.392762354	-1.392762354	-0.836422654	-0.836422654	-0.836422654	-0.836422654
169355	IDO2|169355	-2.071186806	-2.071186806	-2.071186806	-2.071186806	-2.071186806	-2.071186806	-2.071186806	-2.071186806	-2.384899269	-2.384899269	-2.384899269	-2.384899269
170371	C10orf128|170371	-1.411474457	-1.411474457	-1.411474457	-1.411474457	-1.712053128	-1.712053128	-1.712053128	-1.712053128	-1.411474457	-1.411474457	-1.411474457	-1.411474457
170575	GIMAP1|170575	-0.002438605	-0.002438605	-0.002438605	-0.002438605	-0.364199449	-0.364199449	-0.364199449	-0.364199449	-0.364199449	-0.364199449	-0.364199449	-0.364199449
170680	PSORS1C2|170680	-1.818946228	-1.818946228	-1.818946228	-1.818946228	-1.249182847	-1.249182847	-1.249182847	-1.249182847	-1.818946228	-1.818946228	-1.818946228	-1.818946228
171177	RHOV|171177	-1.364537603	-1.364537603	-1.364537603	-1.364537603	-0.732440349	-0.732440349	-0.732440349	-0.732440349	-1.364537603	-1.364537603	-1.364537603	-1.364537603
171558	PTCRA|171558	-1.314629417	-1.314629417	-1.314629417	-1.314629417	-1.314629417	-1.314629417	-1.314629417	-1.314629417	-1.828275817	-1.828275817	-1.828275817	-1.828275817
193629	NCRNA00189|193629	-1.241925739	-1.241925739	-1.241925739	-1.241925739	-1.241925739	-1.241925739	-1.241925739	-1.241925739	-0.536480343	-0.536480343	-0.536480343	-0.536480343
197135	PATL2|197135	-0.771284325	-0.771284325	-0.771284325	-0.771284325	-1.216551994	-1.216551994	-1.216551994	-1.216551994	-1.216551994	-1.216551994	-1.216551994	-1.216551994
197259	MLKL|197259	-0.119921221	-0.119921221	-0.119921221	-0.119921221	-0.320377462	-0.320377462	-0.320377462	-0.320377462	-0.119921221	-0.119921221	-0.119921221	-0.119921221
197358	NLRC3|197358	0.070544828	0.070544828	0.070544828	0.070544828	-0.310348169	-0.310348169	-0.310348169	-0.310348169	-0.310348169	-0.310348169	-0.310348169	-0.310348169
199731	CADM4|199731	0.473312104	0.473312104	0.473312104	0.473312104	0.473312104	0.473312104	0.473312104	0.473312104	0.93511921	0.93511921	0.93511921	0.93511921
199786	FAM129C|199786	-0.949634716	-0.949634716	-0.949634716	-0.949634716	-1.489118787	-1.489118787	-1.489118787	-1.489118787	-1.489118787	-1.489118787	-1.489118787	-1.489118787
200014	CC2D1B|200014	0.870274758	0.870274758	0.870274758	0.870274758	0.870274758	0.870274758	0.870274758	0.870274758	0.723587321	0.723587321	0.723587321	0.723587321
200316	APOBEC3F|200316	-0.017810245	-0.017810245	-0.017810245	-0.017810245	-0.27275911	-0.27275911	-0.27275911	-0.27275911	-0.017810245	-0.017810245	-0.017810245	-0.017810245
201134	CCDC46|201134	-0.40456365	-0.40456365	-0.40456365	-0.40456365	-0.40456365	-0.40456365	-0.40456365	-0.40456365	-0.023358083	-0.023358083	-0.023358083	-0.023358083
201266	SLC39A11|201266	0.384000021	0.384000021	0.384000021	0.384000021	0.384000021	0.384000021	0.384000021	0.384000021	0.152789214	0.152789214	0.152789214	0.152789214
201305	SPNS3|201305	-1.196758741	-1.196758741	-1.196758741	-1.196758741	-1.609032185	-1.609032185	-1.609032185	-1.609032185	-1.609032185	-1.609032185	-1.609032185	-1.609032185
201633	TIGIT|201633	0.204693218	0.204693218	0.204693218	0.204693218	-0.474331297	-0.474331297	-0.474331297	-0.474331297	-0.474331297	-0.474331297	-0.474331297	-0.474331297
201780	SLC10A4|201780	-1.855852422	-1.855852422	-1.855852422	-1.855852422	-1.855852422	-1.855852422	-1.855852422	-1.855852422	-1.358878355	-1.358878355	-1.358878355	-1.358878355
202309	GAPT|202309	-0.566808926	-0.566808926	-0.566808926	-0.566808926	-0.982403746	-0.982403746	-0.982403746	-0.982403746	-0.982403746	-0.982403746	-0.982403746	-0.982403746
202915	TMEM184A|202915	-1.560578708	-1.560578708	-1.560578708	-1.560578708	-1.089359952	-1.089359952	-1.089359952	-1.089359952	-1.560578708	-1.560578708	-1.560578708	-1.560578708
203100	HTRA4|203100	-1.39609672	-1.39609672	-1.39609672	-1.39609672	-1.39609672	-1.39609672	-1.39609672	-1.39609672	-1.928196915	-1.928196915	-1.928196915	-1.928196915
203197	C9orf91|203197	0.669421202	0.669421202	0.669421202	0.669421202	0.669421202	0.669421202	0.669421202	0.669421202	0.441493392	0.441493392	0.441493392	0.441493392
203260	CCDC107|203260	0.28940355	0.28940355	0.28940355	0.28940355	0.28940355	0.28940355	0.28940355	0.28940355	0.081837291	0.081837291	0.081837291	0.081837291
203328	SUSD3|203328	-0.291736415	-0.291736415	-0.291736415	-0.291736415	-0.736018444	-0.736018444	-0.736018444	-0.736018444	-0.736018444	-0.736018444	-0.736018444	-0.736018444
204219	LASS3|204219	-1.75781445	-1.75781445	-1.75781445	-1.75781445	-1.059016805	-1.059016805	-1.059016805	-1.059016805	-1.75781445	-1.75781445	-1.75781445	-1.75781445
219285	SAMD9L|219285	0.417959443	0.417959443	0.417959443	0.417959443	0.044790636	0.044790636	0.044790636	0.044790636	0.417959443	0.417959443	0.417959443	0.417959443
219931	TPCN2|219931	0.525765667	0.525765667	0.525765667	0.525765667	0.753300551	0.753300551	0.753300551	0.753300551	0.525765667	0.525765667	0.525765667	0.525765667
219972	MPEG1|219972	0.88250838	0.88250838	0.88250838	0.88250838	0.495741891	0.495741891	0.495741891	0.495741891	0.495741891	0.495741891	0.495741891	0.495741891
220002	CYBASC3|220002	1.03532157	1.03532157	1.03532157	1.03532157	1.03532157	1.03532157	1.03532157	1.03532157	0.729313188	0.729313188	0.729313188	0.729313188
221002	RASGEF1A|221002	-0.883752215	-0.883752215	-0.883752215	-0.883752215	-0.883752215	-0.883752215	-0.883752215	-0.883752215	-1.401422188	-1.401422188	-1.401422188	-1.401422188
221188	GPR114|221188	-0.358966393	-0.358966393	-0.358966393	-0.358966393	-0.935702057	-0.935702057	-0.935702057	-0.935702057	-0.935702057	-0.935702057	-0.935702057	-0.935702057
221472	FGD2|221472	0.208475461	0.208475461	0.208475461	0.208475461	-0.245263285	-0.245263285	-0.245263285	-0.245263285	-0.245263285	-0.245263285	-0.245263285	-0.245263285
221718	C6orf218|221718	0.269639281	0.269639281	0.269639281	0.269639281	0.269639281	0.269639281	0.269639281	0.269639281	-0.39378164	-0.39378164	-0.39378164	-0.39378164
221981	THSD7A|221981	-1.003094236	-1.003094236	-1.003094236	-1.003094236	-1.003094236	-1.003094236	-1.003094236	-1.003094236	-0.623381264	-0.623381264	-0.623381264	-0.623381264
246329	STAC3|246329	-0.590107523	-0.590107523	-0.590107523	-0.590107523	-0.822872314	-0.822872314	-0.822872314	-0.822872314	-0.590107523	-0.590107523	-0.590107523	-0.590107523
255488	RNF144B|255488	0.245501927	0.245501927	0.245501927	0.245501927	0.245501927	0.245501927	0.245501927	0.245501927	-0.120799611	-0.120799611	-0.120799611	-0.120799611
256236	NAPSB|256236	0.268131273	0.268131273	0.268131273	0.268131273	-0.285954508	-0.285954508	-0.285954508	-0.285954508	-0.285954508	-0.285954508	-0.285954508	-0.285954508
256281	NUDT14|256281	0.285231005	0.285231005	0.285231005	0.285231005	0.469026578	0.469026578	0.469026578	0.469026578	0.285231005	0.285231005	0.285231005	0.285231005
257000	PLAC2|257000	-0.786569114	-0.786569114	-0.786569114	-0.786569114	-0.128653475	-0.128653475	-0.128653475	-0.128653475	-0.786569114	-0.786569114	-0.786569114	-0.786569114
257068	PLCXD2|257068	-0.843846657	-0.843846657	-0.843846657	-0.843846657	-1.114959645	-1.114959645	-1.114959645	-1.114959645	-0.843846657	-0.843846657	-0.843846657	-0.843846657
257106	ARHGAP30|257106	0.7884724	0.7884724	0.7884724	0.7884724	0.359706521	0.359706521	0.359706521	0.359706521	0.359706521	0.359706521	0.359706521	0.359706521
257144	GCET2|257144	-1.029185806	-1.029185806	-1.029185806	-1.029185806	-1.337592696	-1.337592696	-1.337592696	-1.337592696	-1.029185806	-1.029185806	-1.029185806	-1.029185806
257194	NEGR1|257194	-0.406532432	-0.406532432	-0.406532432	-0.406532432	-0.406532432	-0.406532432	-0.406532432	-0.406532432	0.17820393	0.17820393	0.17820393	0.17820393
259197	NCR3|259197	-0.902488215	-0.902488215	-0.902488215	-0.902488215	-1.402883269	-1.402883269	-1.402883269	-1.402883269	-1.402883269	-1.402883269	-1.402883269	-1.402883269
266747	RGL4|266747	-0.941114647	-0.941114647	-0.941114647	-0.941114647	-1.361488027	-1.361488027	-1.361488027	-1.361488027	-1.361488027	-1.361488027	-1.361488027	-1.361488027
283234	CCDC88B|283234	0.388542065	0.388542065	0.388542065	0.388542065	0.07386184	0.07386184	0.07386184	0.07386184	0.07386184	0.07386184	0.07386184	0.07386184
283314	LOC283314|283314	-1.006289743	-1.006289743	-1.006289743	-1.006289743	-1.262181375	-1.262181375	-1.262181375	-1.262181375	-1.006289743	-1.006289743	-1.006289743	-1.006289743
283349	RASSF3|283349	0.503363728	0.503363728	0.503363728	0.503363728	0.503363728	0.503363728	0.503363728	0.503363728	0.20940015	0.20940015	0.20940015	0.20940015
283420	CLEC9A|283420	-1.264801316	-1.264801316	-1.264801316	-1.264801316	-1.711226062	-1.711226062	-1.711226062	-1.711226062	-1.711226062	-1.711226062	-1.711226062	-1.711226062
283551	C14orf182|283551	-1.53502358	-1.53502358	-1.53502358	-1.53502358	-1.53502358	-1.53502358	-1.53502358	-1.53502358	-1.971012942	-1.971012942	-1.971012942	-1.971012942
283897	C16orf54|283897	-0.036167989	-0.036167989	-0.036167989	-0.036167989	-0.564581782	-0.564581782	-0.564581782	-0.564581782	-0.564581782	-0.564581782	-0.564581782	-0.564581782
284353	NKPD1|284353	-1.432935911	-1.432935911	-1.432935911	-1.432935911	-1.066167482	-1.066167482	-1.066167482	-1.066167482	-1.432935911	-1.432935911	-1.432935911	-1.432935911
284417	TMEM150B|284417	-0.76818724	-0.76818724	-0.76818724	-0.76818724	-1.20078835	-1.20078835	-1.20078835	-1.20078835	-1.20078835	-1.20078835	-1.20078835	-1.20078835
284759	SIRPB2|284759	-0.385102396	-0.385102396	-0.385102396	-0.385102396	-0.742058594	-0.742058594	-0.742058594	-0.742058594	-0.742058594	-0.742058594	-0.742058594	-0.742058594
284837	LOC284837|284837	-0.904105852	-0.904105852	-0.904105852	-0.904105852	-0.527645125	-0.527645125	-0.527645125	-0.527645125	-0.904105852	-0.904105852	-0.904105852	-0.904105852
285195	SLC9A9|285195	-0.310374804	-0.310374804	-0.310374804	-0.310374804	-0.538309732	-0.538309732	-0.538309732	-0.538309732	-0.310374804	-0.310374804	-0.310374804	-0.310374804
285533	RNF175|285533	-0.986989658	-0.986989658	-0.986989658	-0.986989658	-0.986989658	-0.986989658	-0.986989658	-0.986989658	-0.095500247	-0.095500247	-0.095500247	-0.095500247
285830	LOC285830|285830	-0.453710789	-0.453710789	-0.453710789	-0.453710789	-0.453710789	-0.453710789	-0.453710789	-0.453710789	-0.844449966	-0.844449966	-0.844449966	-0.844449966
286077	FAM83H|286077	0.578502813	0.578502813	0.578502813	0.578502813	0.855371913	0.855371913	0.855371913	0.855371913	0.578502813	0.578502813	0.578502813	0.578502813
286262	TPRN|286262	0.32638674	0.32638674	0.32638674	0.32638674	0.543227994	0.543227994	0.543227994	0.543227994	0.32638674	0.32638674	0.32638674	0.32638674
286467	LOC286467|286467	-1.255036127	-1.255036127	-1.255036127	-1.255036127	-1.255036127	-1.255036127	-1.255036127	-1.255036127	-0.853922468	-0.853922468	-0.853922468	-0.853922468
286530	P2RY8|286530	0.258197862	0.258197862	0.258197862	0.258197862	-0.181282725	-0.181282725	-0.181282725	-0.181282725	-0.181282725	-0.181282725	-0.181282725	-0.181282725
326624	RAB37|326624	-0.184415745	-0.184415745	-0.184415745	-0.184415745	-0.680881414	-0.680881414	-0.680881414	-0.680881414	-0.680881414	-0.680881414	-0.680881414	-0.680881414
333929	SNAI3|333929	-0.987714244	-0.987714244	-0.987714244	-0.987714244	-0.987714244	-0.987714244	-0.987714244	-0.987714244	-1.274508333	-1.274508333	-1.274508333	-1.274508333
338440	ANO9|338440	-0.97074867	-0.97074867	-0.97074867	-0.97074867	-0.97074867	-0.97074867	-0.97074867	-0.97074867	-1.572828978	-1.572828978	-1.572828978	-1.572828978
338758	LOC338758|338758	-0.775057816	-0.775057816	-0.775057816	-0.775057816	-0.775057816	-0.775057816	-0.775057816	-0.775057816	-0.444811483	-0.444811483	-0.444811483	-0.444811483
339416	ANKRD45|339416	-1.084414228	-1.084414228	-1.084414228	-1.084414228	-1.084414228	-1.084414228	-1.084414228	-1.084414228	-0.518383336	-0.518383336	-0.518383336	-0.518383336
339483	MTMR9L|339483	-0.113366658	-0.113366658	-0.113366658	-0.113366658	-0.113366658	-0.113366658	-0.113366658	-0.113366658	-0.498601132	-0.498601132	-0.498601132	-0.498601132
339541	C1orf228|339541	-1.350638129	-1.350638129	-1.350638129	-1.350638129	-1.350638129	-1.350638129	-1.350638129	-1.350638129	-1.706341737	-1.706341737	-1.706341737	-1.706341737
340152	ZC3H12D|340152	-0.855688671	-0.855688671	-0.855688671	-0.855688671	-1.34115429	-1.34115429	-1.34115429	-1.34115429	-1.34115429	-1.34115429	-1.34115429	-1.34115429
340273	ABCB5|340273	0.006670285	0.006670285	0.006670285	0.006670285	0.006670285	0.006670285	0.006670285	0.006670285	-0.960914108	-0.960914108	-0.960914108	-0.960914108
341640	FREM2|341640	-0.205767357	-0.205767357	-0.205767357	-0.205767357	-0.205767357	-0.205767357	-0.205767357	-0.205767357	0.755341622	0.755341622	0.755341622	0.755341622
342615	SLFN12L|342615	-0.882481893	-0.882481893	-0.882481893	-0.882481893	-1.365432199	-1.365432199	-1.365432199	-1.365432199	-1.365432199	-1.365432199	-1.365432199	-1.365432199
342667	STAC2|342667	-1.370528399	-1.370528399	-1.370528399	-1.370528399	-1.370528399	-1.370528399	-1.370528399	-1.370528399	-0.73082051	-0.73082051	-0.73082051	-0.73082051
342897	NCCRP1|342897	-0.946829805	-0.946829805	-0.946829805	-0.946829805	-0.254866983	-0.254866983	-0.254866983	-0.254866983	-0.946829805	-0.946829805	-0.946829805	-0.946829805
342979	PALM3|342979	-1.387823359	-1.387823359	-1.387823359	-1.387823359	-1.387823359	-1.387823359	-1.387823359	-1.387823359	-0.781846599	-0.781846599	-0.781846599	-0.781846599
343413	FCRL6|343413	-0.731651237	-0.731651237	-0.731651237	-0.731651237	-1.207610427	-1.207610427	-1.207610427	-1.207610427	-1.207610427	-1.207610427	-1.207610427	-1.207610427
347454	ANKRD58|347454	-0.668016167	-0.668016167	-0.668016167	-0.668016167	-1.000378514	-1.000378514	-1.000378514	-1.000378514	-1.000378514	-1.000378514	-1.000378514	-1.000378514
347689	SOX2OT|347689	-1.594461466	-1.594461466	-1.594461466	-1.594461466	-1.594461466	-1.594461466	-1.594461466	-1.594461466	-0.88104868	-0.88104868	-0.88104868	-0.88104868
348378	FAM159A|348378	-1.09617589	-1.09617589	-1.09617589	-1.09617589	-1.548470771	-1.548470771	-1.548470771	-1.548470771	-1.548470771	-1.548470771	-1.548470771	-1.548470771
352961	HCG26|352961	-0.467206446	-0.467206446	-0.467206446	-0.467206446	-0.862475777	-0.862475777	-0.862475777	-0.862475777	-0.862475777	-0.862475777	-0.862475777	-0.862475777
353345	GPR141|353345	-1.592044482	-1.592044482	-1.592044482	-1.592044482	-1.884356248	-1.884356248	-1.884356248	-1.884356248	-1.592044482	-1.592044482	-1.592044482	-1.592044482
374403	TBC1D10C|374403	0.199848441	0.199848441	0.199848441	0.199848441	-0.370358728	-0.370358728	-0.370358728	-0.370358728	-0.370358728	-0.370358728	-0.370358728	-0.370358728
374897	SBSN|374897	-1.090814915	-1.090814915	-1.090814915	-1.090814915	-0.107353297	-0.107353297	-0.107353297	-0.107353297	-1.090814915	-1.090814915	-1.090814915	-1.090814915
375298	CERKL|375298	-0.578774661	-0.578774661	-0.578774661	-0.578774661	-0.94900959	-0.94900959	-0.94900959	-0.94900959	-0.578774661	-0.578774661	-0.578774661	-0.578774661
375686	SPATC1|375686	-1.9327823	-1.9327823	-1.9327823	-1.9327823	-2.16396787	-2.16396787	-2.16396787	-2.16396787	-1.9327823	-1.9327823	-1.9327823	-1.9327823
